"AX","M","El","Z","E","DE","J","Thalf","DThalf"
"115CD",115,"CD","48",2113.29,16,"(1/2+,3/2)",NA,NA
"115CD",115,"CD","48",2156,13,"(3/2)-",NA,NA
"115CD",115,"CD","48",2183.9,4,NA,NA,NA
"115CD",115,"CD","48",2314.45,19,"3/2-",NA,NA
"115CD",115,"CD","48",2383.46,20,"3/2",NA,NA
"115CD",115,"CD","48",2486.56,19,"(1/2-,3/2)",NA,NA
"115CD",115,"CD","48",2494.1,3,NA,NA,NA
"115CD",115,"CD","48",2526.9,3,NA,NA,NA
"115CD",115,"CD","48",2569.1,3,NA,NA,NA
"115CD",115,"CD","48",2659.4,3,NA,NA,NA
"115CD",115,"CD","48",2680.35,25,NA,NA,NA
"115CD",115,"CD","48",2906.3,3,"1/2-,3/2-",NA,NA
"115IN",115,"IN","49",336.261,25,"1/2-","4.486 H",4
"115IN",115,"IN","49",597.15,3,"3/2-","0.25 NS",NA
"115IN",115,"IN","49",828.6,3,"3/2+","5.78 NS",6
"115IN",115,"IN","49",864.15,3,"1/2+","0.91 NS",3
"115IN",115,"IN","49",1041.4,3,"5/2-",NA,NA
"115IN",115,"IN","49",1192.51,3,"(3/2)",NA,NA
"115IN",115,"IN","49",1287.45,3,"1/2,3/2-,5/2-",NA,NA
"115IN",115,"IN","49",0,NA,"9/2+","4.41E+14 Y",25
"115IN",115,"IN","49",933.838,4,"7/2+","57 PS",5
"115IN",115,"IN","49",1132.578,9,"11/2+",NA,NA
"115IN",115,"IN","49",1290.596,10,"13/2+",NA,NA
"115IN",115,"IN","49",1418.272,9,"(9/2)+",NA,NA
"115IN",115,"IN","49",1448.786,6,"9/2+",NA,NA
"115IN",115,"IN","49",1486.109,11,NA,NA,NA
"115SN",115,"SN","50",0,NA,"1/2+","STABLE",NA
"115SN",115,"SN","50",497.334,NA,"3/2+",NA,NA
"115SN",115,"SN","50",0,NA,"1/2+","STABLE",NA
"115SN",115,"SN","50",497.37,NA,"3/2+",NA,NA
"116PD",116,"PD","46",0,NA,"0+",NA,NA
"116PD",116,"PD","46",340.19,13,"2+",NA,NA
"116PD",116,"PD","46",737.84,10,"2+",NA,NA
"116PD",116,"PD","46",1109.69,24,"(0+)",NA,NA
"116PD",116,"PD","46",1732.8,3,"(0+)",NA,NA
"116PD",116,"PD","46",2005.6,5,NA,NA,NA
"116PD",116,"PD","46",2074,5,"(2+)",NA,NA
"116PD",116,"PD","46",877.58,12,"4+",NA,NA
"116PD",116,"PD","46",1373.01,13,"4+",NA,NA
"116PD",116,"PD","46",1558.98,14,"6+",NA,NA
"116PD",116,"PD","46",1694.87,15,"(3-,4+)",NA,NA
"116PD",116,"PD","46",1718.21,14,"5+",NA,NA
"116PD",116,"PD","46",1809.88,12,"4-",NA,NA
"116PD",116,"PD","46",1982.39,13,"5-",NA,NA
"116PD",116,"PD","46",2101,4,"(6+)",NA,NA
"116PD",116,"PD","46",2275.64,17,"(6-)",NA,NA
"116PD",116,"PD","46",2315.56,16,NA,NA,NA
"116PD",116,"PD","46",2333.1,5,NA,NA,NA
"116PD",116,"PD","46",2343.4,4,"(8+)",NA,NA
"116PD",116,"PD","46",2432.72,24,NA,NA,NA
"116PD",116,"PD","46",2435.44,19,"(7-)",NA,NA
"116PD",116,"PD","46",2448.52,13,"(6-)",NA,NA
"116PD",116,"PD","46",2491.6,4,"7+",NA,NA
"116PD",116,"PD","46",2603.25,23,NA,NA,NA
"116PD",116,"PD","46",2617.2,4,NA,NA,NA
"116PD",116,"PD","46",2654.3,5,"(7-)",NA,NA
"116PD",116,"PD","46",2718.01,21,NA,NA,NA
"116PD",116,"PD","46",2812.5,5,NA,NA,NA
"116PD",116,"PD","46",2868.95,17,NA,NA,NA
"116AG",116,"AG","47",114.7,10,"1+",NA,NA
"116AG",116,"AG","47",393.9,4,"1+",NA,NA
"116AG",116,"AG","47",508,NA,NA,NA,NA
"116CD",116,"CD","48",0,NA,"0+","STABLE",NA
"116CD",116,"CD","48",513.5,5,"2+",NA,NA
"116CD",116,"CD","48",1213.09,6,"2+",NA,NA
"116CD",116,"CD","48",1282.6,12,"0+","65 PS",4
"116CD",116,"CD","48",1380.36,18,"0+",NA,NA
"116CD",116,"CD","48",1642.65,8,"2+",NA,NA
"116CD",116,"CD","48",1928.61,21,"0+",NA,NA
"116CD",116,"CD","48",1951.4,7,"2+",NA,NA
"116CD",116,"CD","48",2118.42,21,NA,NA,NA
"116CD",116,"CD","48",2294.97,15,"2+",NA,NA
"116CD",116,"CD","48",2392.04,9,"3-",NA,NA
"116CD",116,"CD","48",2435.32,12,"2+",NA,NA
"116CD",116,"CD","48",2478.22,8,"1-",NA,NA
"116CD",116,"CD","48",2518.35,9,"2-",NA,NA
"116CD",116,"CD","48",2653.52,21,NA,NA,NA
"116CD",116,"CD","48",2720.33,12,NA,NA,NA
"116CD",116,"CD","48",2760.31,13,NA,NA,NA
"116CD",116,"CD","48",2784.11,14,NA,NA,NA
"116CD",116,"CD","48",2802.77,10,NA,NA,NA
"116CD",116,"CD","48",2829.06,19,"1",NA,NA
"116CD",116,"CD","48",2844.1,11,NA,NA,NA
"116CD",116,"CD","48",2845.71,21,NA,NA,NA
"116CD",116,"CD","48",2862.64,11,NA,NA,NA
"116CD",116,"CD","48",2978.28,22,NA,NA,NA
"116CD",116,"CD","48",3001.44,10,NA,NA,NA
"116CD",116,"CD","48",3015.19,13,NA,NA,NA
"116CD",116,"CD","48",3068.94,20,NA,NA,NA
"116CD",116,"CD","48",3102.7,3,NA,NA,NA
"116CD",116,"CD","48",3119.12,22,"1-",NA,NA
"116CD",116,"CD","48",3137.64,21,NA,NA,NA
"116CD",116,"CD","48",3175.64,10,NA,NA,NA
"116CD",116,"CD","48",3213.08,13,NA,NA,NA
"116CD",116,"CD","48",3216.74,11,NA,NA,NA
"116CD",116,"CD","48",3217.47,18,NA,NA,NA
"116CD",116,"CD","48",3218.51,21,NA,NA,NA
"116CD",116,"CD","48",3250.65,20,NA,NA,NA
"116CD",116,"CD","48",3275.8,18,NA,NA,NA
"116CD",116,"CD","48",3287.24,21,NA,NA,NA
"116CD",116,"CD","48",3307.2,3,NA,NA,NA
"116CD",116,"CD","48",3339.95,20,NA,NA,NA
"116CD",116,"CD","48",3348.56,9,NA,NA,NA
"116CD",116,"CD","48",3378.23,16,NA,NA,NA
"116CD",116,"CD","48",3379.4,3,NA,NA,NA
"116CD",116,"CD","48",3434.41,14,NA,NA,NA
"116CD",116,"CD","48",3435.74,17,NA,NA,NA
"116CD",116,"CD","48",3471.4,3,NA,NA,NA
"116CD",116,"CD","48",3473,10,NA,NA,NA
"116CD",116,"CD","48",3511.86,20,NA,NA,NA
"116CD",116,"CD","48",3527.99,19,NA,NA,NA
"116CD",116,"CD","48",3531.56,20,NA,NA,NA
"116CD",116,"CD","48",3542.92,21,NA,NA,NA
"116CD",116,"CD","48",3560.85,22,NA,NA,NA
"116CD",116,"CD","48",3595.5,3,NA,NA,NA
"116CD",116,"CD","48",3601.36,20,NA,NA,NA
"116CD",116,"CD","48",3674.75,17,NA,NA,NA
"116CD",116,"CD","48",3681.86,20,NA,NA,NA
"116CD",116,"CD","48",3708.39,17,NA,NA,NA
"116CD",116,"CD","48",3732.35,11,NA,NA,NA
"116CD",116,"CD","48",3745.96,18,NA,NA,NA
"116CD",116,"CD","48",3747.25,21,NA,NA,NA
"116CD",116,"CD","48",3758.72,21,NA,NA,NA
"116CD",116,"CD","48",3794.44,21,NA,NA,NA
"116CD",116,"CD","48",3795.2,3,NA,NA,NA
"116CD",116,"CD","48",3805.97,20,NA,NA,NA
"116CD",116,"CD","48",3839.34,21,NA,NA,NA
"116CD",116,"CD","48",3841.6,3,NA,NA,NA
"116CD",116,"CD","48",3850.7,3,NA,NA,NA
"116CD",116,"CD","48",3877.87,20,NA,NA,NA
"116CD",116,"CD","48",3925.1,3,NA,NA,NA
"116CD",116,"CD","48",3943.07,20,NA,NA,NA
"116CD",116,"CD","48",3984.7,3,NA,NA,NA
"116CD",116,"CD","48",4009.7,3,NA,NA,NA
"116CD",116,"CD","48",4022.97,20,NA,NA,NA
"116CD",116,"CD","48",4057.88,20,NA,NA,NA
"116CD",116,"CD","48",4080.3,3,NA,NA,NA
"116CD",116,"CD","48",4083.63,19,NA,NA,NA
"116CD",116,"CD","48",4135.86,21,NA,NA,NA
"116CD",116,"CD","48",4177.2,3,NA,NA,NA
"116CD",116,"CD","48",4231.48,20,NA,NA,NA
"116CD",116,"CD","48",4247,3,NA,NA,NA
"116CD",116,"CD","48",4290.19,20,NA,NA,NA
"116CD",116,"CD","48",4378.47,21,NA,NA,NA
"116CD",116,"CD","48",4428.29,20,NA,NA,NA
"116CD",116,"CD","48",4432.07,21,NA,NA,NA
"116CD",116,"CD","48",4449.5,3,NA,NA,NA
"116CD",116,"CD","48",4475.95,17,NA,NA,NA
"116CD",116,"CD","48",4539.2,20,NA,NA,NA
"116CD",116,"CD","48",4562.06,21,NA,NA,NA
"116CD",116,"CD","48",4573.91,23,NA,NA,NA
"116CD",116,"CD","48",4590.8,20,NA,NA,NA
"116CD",116,"CD","48",4614.86,15,NA,NA,NA
"116CD",116,"CD","48",4632,3,NA,NA,NA
"116CD",116,"CD","48",4642.71,15,NA,NA,NA
"116CD",116,"CD","48",4647.4,3,NA,NA,NA
"116CD",116,"CD","48",4652.95,21,NA,NA,NA
"116CD",116,"CD","48",4689.3,19,NA,NA,NA
"116CD",116,"CD","48",4697.65,21,NA,NA,NA
"116CD",116,"CD","48",4755.25,21,NA,NA,NA
"116CD",116,"CD","48",4773,3,NA,NA,NA
"116CD",116,"CD","48",4787.19,21,NA,NA,NA
"116CD",116,"CD","48",4828.89,21,NA,NA,NA
"116CD",116,"CD","48",4916.6,3,NA,NA,NA
"116CD",116,"CD","48",4924.6,3,NA,NA,NA
"116CD",116,"CD","48",4953.6,3,NA,NA,NA
"116CD",116,"CD","48",4968.9,21,NA,NA,NA
"116CD",116,"CD","48",1642.6,10,"2+",NA,NA
"116CD",116,"CD","48",1869.78,14,"4+",NA,NA
"116CD",116,"CD","48",1915.99,10,"3+",NA,NA
"116CD",116,"CD","48",1921.68,10,"3-",NA,NA
"116CD",116,"CD","48",1951.41,8,"2+",NA,NA
"116CD",116,"CD","48",2302.98,22,NA,NA,NA
"116CD",116,"CD","48",2340.11,12,"(4-)",NA,NA
"116CD",116,"CD","48",2377.31,18,NA,NA,NA
"116CD",116,"CD","48",2392.14,22,"(3-)",NA,NA
"116CD",116,"CD","48",2493.69,22,NA,NA,NA
"116CD",116,"CD","48",2518.38,9,"(2-)",NA,NA
"116CD",116,"CD","48",2784.2,3,NA,NA,NA
"116CD",116,"CD","48",2822.42,14,NA,NA,NA
"116CD",116,"CD","48",2844,3,NA,NA,NA
"116CD",116,"CD","48",2915.41,22,NA,NA,NA
"116CD",116,"CD","48",3124.7,3,NA,NA,NA
"116CD",116,"CD","48",3228.06,16,NA,NA,NA
"116CD",116,"CD","48",3294.41,16,NA,NA,NA
"116CD",116,"CD","48",3303.2,3,NA,NA,NA
"116CD",116,"CD","48",3304.18,18,NA,NA,NA
"116CD",116,"CD","48",3354.9,20,NA,NA,NA
"116CD",116,"CD","48",1869.82,13,"4+",NA,NA
"116CD",116,"CD","48",2042.29,12,"4+",NA,NA
"116CD",116,"CD","48",2249.11,11,"5-",NA,NA
"116CD",116,"CD","48",2303,22,NA,NA,NA
"116CD",116,"CD","48",2340.12,12,"(4-)",NA,NA
"116CD",116,"CD","48",2493.71,22,NA,NA,NA
"116CD",116,"CD","48",2504.04,13,"(5-)",NA,NA
"116CD",116,"CD","48",2565,3,NA,NA,NA
"116CD",116,"CD","48",2691.16,14,"(5-)",NA,NA
"116CD",116,"CD","48",2693.23,14,"(7-)",NA,NA
"116CD",116,"CD","48",2699.3,23,"(5-)",NA,NA
"116CD",116,"CD","48",2828.91,23,"(6-)",NA,NA
"116CD",116,"CD","48",2865.7,16,"(5-)",NA,NA
"116CD",116,"CD","48",2877.74,16,"(6-)",NA,NA
"116CD",116,"CD","48",2920.5,10,NA,NA,NA
"116CD",116,"CD","48",2958.63,14,"(6-)",NA,NA
"116CD",116,"CD","48",3013.55,14,"(5-,6-)",NA,NA
"116CD",116,"CD","48",3088,13,"(7-)",NA,NA
"116CD",116,"CD","48",3130.36,25,NA,NA,NA
"116CD",116,"CD","48",3162.52,23,NA,NA,NA
"116CD",116,"CD","48",3212.72,23,NA,NA,NA
"116CD",116,"CD","48",3213.7,22,"(6+)",NA,NA
"116CD",116,"CD","48",3360.11,17,NA,NA,NA
"116CD",116,"CD","48",3372,3,NA,NA,NA
"116CD",116,"CD","48",3373.3,5,NA,NA,NA
"116CD",116,"CD","48",3388,3,NA,NA,NA
"116CD",116,"CD","48",3486.22,24,NA,NA,NA
"116CD",116,"CD","48",3549.75,24,NA,NA,NA
"116CD",116,"CD","48",3632.7,5,NA,NA,NA
"116CD",116,"CD","48",3665.02,23,NA,NA,NA
"116SN",116,"SN","50",0,NA,"0+","STABLE",NA
"116SN",116,"SN","50",1293.4,NA,"2+",NA,NA
"116SN",116,"SN","50",1756.8,NA,"0+",NA,NA
"116SN",116,"SN","50",2112.1,NA,"2+",NA,NA
"116SN",116,"SN","50",2225.5,NA,"2+",NA,NA
"116SN",116,"SN","50",2546,NA,"0+",NA,NA
"116SN",116,"SN","50",2649.8,NA,"2+",NA,NA
"116SN",116,"SN","50",2790.5,NA,NA,NA,NA
"116SN",116,"SN","50",2390.921,15,"4+",NA,NA
"116SN",116,"SN","50",2529.205,16,"4+","100 PS",NA
"116SN",116,"SN","50",2801.206,17,"4+",NA,NA
"116SN",116,"SN","50",3046.126,17,"4+",NA,NA
"116SN",116,"SN","50",3096.882,24,"4+",NA,NA
"117CD",117,"CD","48",0,NA,"1/2+","2.49 H",4
"117CD",117,"CD","48",135.41,8,"3/2+","1 NS",NA
"117CD",117,"CD","48",278.54,22,"(9/2)-",NA,NA
"117CD",117,"CD","48",293.52,21,"(7/2)-","3.6 NS",2
"117CD",117,"CD","48",337.72,8,"(3/2)+",NA,NA
"117CD",117,"CD","48",426.2,10,"(3/2)+",NA,NA
"117CD",117,"CD","48",442.64,10,"3/2+,5/2+",NA,NA
"117CD",117,"CD","48",522.19,10,"(5/2)+",NA,NA
"117CD",117,"CD","48",665.2,15,"5/2+",NA,NA
"117CD",117,"CD","48",690.8,3,"5/2+",NA,NA
"117CD",117,"CD","48",820.28,14,"(5/2+)",NA,NA
"117CD",117,"CD","48",1073.22,21,"(3/2-,5/2-)",NA,NA
"117CD",117,"CD","48",1352.3,3,NA,NA,NA
"117CD",117,"CD","48",1355.93,23,"(5/2+)",NA,NA
"117CD",117,"CD","48",1609.01,20,NA,NA,NA
"117CD",117,"CD","48",1784.2,4,NA,NA,NA
"117CD",117,"CD","48",1995.42,15,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2013.19,17,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2192.06,12,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2301.63,22,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2354.6,4,NA,NA,NA
"117CD",117,"CD","48",2382.6,3,"(3/2-)",NA,NA
"117CD",117,"CD","48",2514.1,3,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2554.5,4,NA,NA,NA
"117CD",117,"CD","48",2641.2,3,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",2888.3,3,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",3000.8,5,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",3032.4,4,"(1/2-,3/2-)",NA,NA
"117CD",117,"CD","48",135.36,7,"3/2+",NA,NA
"117CD",117,"CD","48",136.35,17,"(11/2)-","3.36 H",5
"117CD",117,"CD","48",278.35,19,"(9/2)-",NA,NA
"117CD",117,"CD","48",497.94,11,"(7/2)+","0.95 NS",NA
"117CD",117,"CD","48",522.08,9,"(5/2)+",NA,NA
"117CD",117,"CD","48",665.18,15,"5/2+",NA,NA
"117CD",117,"CD","48",690.9,3,"5/2+",NA,NA
"117CD",117,"CD","48",820.07,9,"(5/2+)",NA,NA
"117CD",117,"CD","48",863.28,15,"(5/2+,7/2+)",NA,NA
"117CD",117,"CD","48",1079.84,15,"(5/2+)",NA,NA
"117CD",117,"CD","48",1276.88,19,"(5/2+,7/2+)",NA,NA
"117CD",117,"CD","48",1355.86,22,"(5/2+)",NA,NA
"117IN",117,"IN","49",315.302,11,"1/2-","116.2 M",3
"117IN",117,"IN","49",588.652,15,"3/2-","0.192 NS",16
"117IN",117,"IN","49",659.763,13,"3/2+","53.6 NS",7
"117IN",117,"IN","49",749.486,14,"1/2+",NA,NA
"117IN",117,"IN","49",1051.707,20,"5/2+",NA,NA
"117IN",117,"IN","49",1376.27,6,"(3/2)+",NA,NA
"117IN",117,"IN","49",1439.38,8,"(5/2+,7/2,9/2+)",NA,NA
"117IN",117,"IN","49",1468.67,13,"5/2+,7/2,9/2+",NA,NA
"117IN",117,"IN","49",1554.48,19,"(1/2-,3/2-)",NA,NA
"117IN",117,"IN","49",1609.39,3,"(3/2+,5/2,7/2+)",NA,NA
"117IN",117,"IN","49",1612.1,4,"(1/2,3/2,5/2)",NA,NA
"117IN",117,"IN","49",1712.544,25,"3/2+",NA,NA
"117IN",117,"IN","49",1784.97,5,"3/2+",NA,NA
"117IN",117,"IN","49",1891.928,19,"1/2+",NA,NA
"117IN",117,"IN","49",1997.366,19,"3/2+",NA,NA
"117IN",117,"IN","49",2022.23,3,"3/2+",NA,NA
"117IN",117,"IN","49",2064.15,4,"3/2+",NA,NA
"117IN",117,"IN","49",2109.84,4,"(3/2+)",NA,NA
"117IN",117,"IN","49",2112.98,15,"3/2+,7/2,9/2+",NA,NA
"117IN",117,"IN","49",2171.74,3,"3/2+",NA,NA
"117IN",117,"IN","49",2311.72,20,"1/2+,3/2+",NA,NA
"117IN",117,"IN","49",2327.78,5,"1/2+",NA,NA
"117IN",117,"IN","49",2345.5,5,"1/2+,3/2+",NA,NA
"117IN",117,"IN","49",2455.97,10,"(1/2)+",NA,NA
"117IN",117,"IN","49",0,NA,"9/2+","43.2 M",3
"117IN",117,"IN","49",748.07,3,"7/2+",NA,NA
"117IN",117,"IN","49",1065.981,19,"(11/2+,13/2+)",NA,NA
"117IN",117,"IN","49",1209.03,4,"(9/2-,11/2+)",NA,NA
"117IN",117,"IN","49",1234.603,21,"(13/2+)",NA,NA
"117IN",117,"IN","49",1365.519,22,"(7/2+,9/2+)",NA,NA
"117IN",117,"IN","49",1432.918,17,"9/2+",NA,NA
"117IN",117,"IN","49",1855.62,10,"(5/2-,7/2,9/2-)",NA,NA
"117IN",117,"IN","49",1957.36,9,"(9/2-)",NA,NA
"117IN",117,"IN","49",1997.322,16,"(11/2-)",NA,NA
"117IN",117,"IN","49",2095.032,25,"(11/2,13/2)-",NA,NA
"117IN",117,"IN","49",2096.45,3,"(9/2,11/2)-",NA,NA
"117IN",117,"IN","49",2322.76,6,"(9/2,11/2)-",NA,NA
"117IN",117,"IN","49",2400.38,9,"(9/2-)",NA,NA
"117IN",117,"IN","49",2405.28,6,"(13/2-)",NA,NA
"117IN",117,"IN","49",2417.44,9,"(9/2-)",NA,NA
"117IN",117,"IN","49",2440.05,15,"(9/2+,11/2,13/2)",NA,NA
"117IN",117,"IN","49",2462.5,3,"11/2,13/2+",NA,NA
"117IN",117,"IN","49",2476.21,17,"(9/2,11/2)",NA,NA
"117IN",117,"IN","49",2540.86,12,"(9/2,11/2)-",NA,NA
"117SN",117,"SN","50",314.6,NA,"11/2-","13.60 D",4
"117SN",117,"SN","50",711.5,NA,"7/2+","980 PS",30
"117SN",117,"SN","50",0,NA,"1/2+","STABLE",NA
"117SN",117,"SN","50",158.6,NA,"3/2+",NA,NA
"117SN",117,"SN","50",1004.4,NA,NA,NA,NA
"117SN",117,"SN","50",1020.3,NA,NA,NA,NA
"118AG",118,"AG","47",0,NA,"1(-)","3.76 S",15
"118AG",118,"AG","47",95.61,15,"(0-,1-,2-)",NA,NA
"118AG",118,"AG","47",396.45,18,"1+",NA,NA
"118AG",118,"AG","47",475.08,16,"1+",NA,NA
"118AG",118,"AG","47",563.24,23,"(0+,1+,2+)",NA,NA
"118AG",118,"AG","47",641.82,24,"1+",NA,NA
"118AG",118,"AG","47",720.42,24,"1+",NA,NA
"118IN",118,"IN","49",0,NA,"1+",NA,NA
"118SN",118,"SN","50",0,NA,"0+",NA,NA
"118SN",118,"SN","50",1229.9,4,"2+",NA,NA
"118SN",118,"SN","50",1758,5,"0+",NA,NA
"118SN",118,"SN","50",2043.1,4,"2+",NA,NA
"118SN",118,"SN","50",2056.8,5,"0+",NA,NA
"118SN",118,"SN","50",2326.9,7,"2+",NA,NA
"118SN",118,"SN","50",2403.3,7,"2+",NA,NA
"118SN",118,"SN","50",3138.1,7,"0+",NA,NA
"118SN",118,"SN","50",2280.28,3,"4+",NA,NA
"118SN",118,"SN","50",2488.8,3,"4+",NA,NA
"118SN",118,"SN","50",2733.7,3,"4+",NA,NA
"118SN",118,"SN","50",2878.62,20,"(5-)",NA,NA
"118SN",118,"SN","50",2963.35,3,"4+",NA,NA
"118SN",118,"SN","50",2999.27,10,"6+",NA,NA
"118SN",118,"SN","50",3159.28,15,"4+",NA,NA
"118SN",118,"SN","50",3374.53,5,"4+",NA,NA
"118SN",118,"SN","50",3460.42,5,"4+",NA,NA
"118SN",118,"SN","50",3592.48,5,"4+",NA,NA
"118SN",118,"SN","50",3704.78,8,"4+",NA,NA
"118SN",118,"SN","50",3753.78,6,"4,5,6",NA,NA
"118SN",118,"SN","50",3816.55,13,"1+,2+,3+",NA,NA
"118SN",118,"SN","50",3838.83,15,"4",NA,NA
"118SN",118,"SN","50",2574.84,9,"7-",NA,NA
"119CD",119,"CD","48",213.9,11,"(9/2-)","1.5 NS",NA
"119CD",119,"CD","48",228.26,9,"(7/2-,9/2-)","43 NS",3
"119CD",119,"CD","48",399.13,7,"(3/2-,5/2)",NA,NA
"119CD",119,"CD","48",427.27,8,"(7/2+)","1.6 NS",1
"119CD",119,"CD","48",525.04,9,"(3/2-,5/2,7/2+)",NA,NA
"119CD",119,"CD","48",570.88,7,"(5/2,7/2)",NA,NA
"119CD",119,"CD","48",655.49,10,"(5/2,7/2)",NA,NA
"119CD",119,"CD","48",806.11,6,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",866.48,12,"(5/2,7/2,9/2)",NA,NA
"119CD",119,"CD","48",924.24,11,"(5/2,7/2+)",NA,NA
"119CD",119,"CD","48",1053.65,6,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",1086.73,10,"(5/2,7/2+)",NA,NA
"119CD",119,"CD","48",1130.8,10,"(5/2,7/2+)",NA,NA
"119CD",119,"CD","48",1278.8,9,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",1401.76,7,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",1538.82,15,"(5/2,7/2+)",NA,NA
"119CD",119,"CD","48",1925.51,13,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",2088.18,15,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",2424.18,20,"(5/2+,7/2+,9/2+)",NA,NA
"119CD",119,"CD","48",2442.53,25,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",2676.52,19,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",2813.51,19,"(5/2+,7/2+)",NA,NA
"119CD",119,"CD","48",2862.4,5,"(5/2+,7/2+,9/2+)",NA,NA
"119IN",119,"IN","49",311.07,12,"1/2-","18.0 M",3
"119IN",119,"IN","49",603.94,11,"3/2-","1.0 NS",NA
"119IN",119,"IN","49",654.03,11,"(3/2)+","130 NS",15
"119IN",119,"IN","49",788.03,12,"1/2+,3/2+","2.00 NS",15
"119IN",119,"IN","49",941.33,9,"5/2+",NA,NA
"119IN",119,"IN","49",1044.14,23,"5/2-",NA,NA
"119IN",119,"IN","49",1050.08,9,"(5/2+)",NA,NA
"119IN",119,"IN","49",1624.71,19,"1/2,3/2,5/2",NA,NA
"119IN",119,"IN","49",1769.79,16,"1/2+,3/2,5/2",NA,NA
"119IN",119,"IN","49",1806.38,16,"1/2+,3/2,5/2",NA,NA
"119IN",119,"IN","49",1920.75,12,"1/2+,3/2+",NA,NA
"119IN",119,"IN","49",2063.98,19,"1/2+,3/2,5/2-",NA,NA
"119IN",119,"IN","49",2337.83,11,"1/2+,3/2+",NA,NA
"119IN",119,"IN","49",2367.72,13,"1/2+,3/2+",NA,NA
"119IN",119,"IN","49",2524.43,13,"1/2+,3/2+,5/2+",NA,NA
"119IN",119,"IN","49",2554.16,23,"1/2,3/2,5/2",NA,NA
"119IN",119,"IN","49",2564.6,3,"1/2+,3/2+,5/2+",NA,NA
"119IN",119,"IN","49",2667.57,22,"1/2+,3/2+",NA,NA
"119IN",119,"IN","49",2798.4,5,"1/2+,3/2+,5/2+",NA,NA
"119IN",119,"IN","49",2859.29,23,"1/2+,3/2+",NA,NA
"119IN",119,"IN","49",0,NA,"9/2+","2.4 M",1
"119IN",119,"IN","49",720.48,10,"(7/2+)",NA,NA
"119IN",119,"IN","49",1025,7,"(11/2+)",NA,NA
"119IN",119,"IN","49",1142.92,10,"(11/2+)",NA,NA
"119IN",119,"IN","49",1203.69,7,"(13/2+)",NA,NA
"119IN",119,"IN","49",1353,10,"(9/2+)",NA,NA
"119IN",119,"IN","49",1388.34,16,"7/2-",NA,NA
"119IN",119,"IN","49",1436.42,9,"7/2+,9/2+",NA,NA
"119IN",119,"IN","49",2021.32,8,"(9/2-,11/2-)",NA,NA
"119IN",119,"IN","49",2104.27,15,"(9/2,11/2,13/2+)",NA,NA
"119IN",119,"IN","49",2126.89,8,"(11/2-)",NA,NA
"119IN",119,"IN","49",2359.46,22,"(9/2,11/2)",NA,NA
"119IN",119,"IN","49",2389.13,11,"(9/2-,11/2-)",NA,NA
"119IN",119,"IN","49",2422.45,17,"(9/2-,11/2-)",NA,NA
"119IN",119,"IN","49",2487.14,12,"(9/2-,11/2-,13/2-)",NA,NA
"119IN",119,"IN","49",2520.3,5,"(9/2,11/2,13/2+)",NA,NA
"119IN",119,"IN","49",2526.5,5,"(9/2,11/2,13/2)",NA,NA
"119IN",119,"IN","49",2564.62,17,"(9/2-,11/2-)",NA,NA
"119IN",119,"IN","49",2672.17,23,"(9/2-,11/2-)",NA,NA
"119SN",119,"SN","50",89.531,14,"11/2-","293.1 D",7
"119SN",119,"SN","50",787.01,3,"7/2+","0.19 NS",7
"119SN",119,"SN","50",1304.4,10,"GE 7/2",NA,NA
"119SN",119,"SN","50",0,NA,"1/2+","STABLE",NA
"119SN",119,"SN","50",23.868,10,"3/2+",NA,NA
"119SN",119,"SN","50",920.49,15,"3/2+",NA,NA
"119SN",119,"SN","50",921.39,15,"5/2+",NA,NA
"119SN",119,"SN","50",1089.44,6,"5/2+",NA,NA
"119SN",119,"SN","50",1187.73,6,"3/2+,5/2+",NA,NA
"119SN",119,"SN","50",1249.71,5,"1/2+",NA,NA
"119SN",119,"SN","50",1354,9,"5/2+",NA,NA
"120CD",120,"CD","48",505.94,17,"2+","18.0 PS",21
"120CD",120,"CD","48",1203.7,3,"(4+)","3.5 PS",28
"120CD",120,"CD","48",1323.07,17,"(2+)",NA,NA
"120CD",120,"CD","48",2449.8,11,NA,NA,NA
"120CD",120,"CD","48",3329,11,NA,NA,NA
"120CD",120,"CD","48",3423.9,16,NA,NA,NA
"120CD",120,"CD","48",3500.9,8,NA,NA,NA
"120CD",120,"CD","48",3536,8,NA,NA,NA
"120CD",120,"CD","48",3549.9,8,NA,NA,NA
