"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"141SM",141,"SM",0,2290.4,5,"                  ","          ",NA
"141SM",141,"SM",0,175.8,11,"11/2-             ","22.6 M    ",2
"141SM",141,"SM",0,1001.5,3,"                  ","          ",NA
"141SM",141,"SM",0,1063.5,11,"(9/2,11/2)-       ","          ",NA
"141SM",141,"SM",0,1180.2,12,"(9/2,11/2-)       ","          ",NA
"141SM",141,"SM",0,1633.9,5,"(9/2,11/2)-       ","          ",NA
"141SM",141,"SM",0,1771,11,"(9/2,11/2)-       ","          ",NA
"141EU",141,"EU",0,215.77,8,"1/2+,3/2+         ","          ",NA
"141EU",141,"EU",0,336.23,8,"1/2+,3/2+         ","          ",NA
"141EU",141,"EU",0,509.28,12,"1/2+,3/2+         ","          ",NA
"141EU",141,"EU",0,525.92,11,"1/2+,3/2+         ","          ",NA
"141EU",141,"EU",0,1408.62,12,"1/2+,3/2+         ","          ",NA
"141EU",141,"EU",0,96.46,7,"11/2-             ","2.7 S     ",NA
"141EU",141,"EU",0,320.36,13,"                  ","          ",NA
"141EU",141,"EU",0,447.75,9,"                  ","          ",NA
"141EU",141,"EU",0,457.6,8,"(9/2+)            ","          ",NA
"141EU",141,"EU",0,656.73,10,"(9/2+)            ","          ",NA
"141EU",141,"EU",0,671.65,11,"                  ","          ",NA
"141EU",141,"EU",0,749.36,13,"                  ","          ",NA
"141EU",141,"EU",0,837.05,11,"                  ","          ",NA
"141EU",141,"EU",0,869.88,10,"                  ","          ",NA
"141EU",141,"EU",0,923.15,10,"                  ","          ",NA
"141EU",141,"EU",0,967.66,16,"                  ","          ",NA
"141EU",141,"EU",0,1047.44,10,"                  ","          ",NA
"141EU",141,"EU",0,1072.65,11,"                  ","          ",NA
"141EU",141,"EU",0,1795.68,16,"                  ","          ",NA
"141EU",141,"EU",0,1820.45,12,"                  ","          ",NA
"141EU",141,"EU",0,2019.57,13,"                  ","          ",NA
"141GD",141,"GD",0,551.58,8,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,646.16,10,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,661.43,10,"(3/2-,5/2-)       ","          ",NA
"141GD",141,"GD",0,752.64,9,"(3/2-,5/2-)       ","          ",NA
"141GD",141,"GD",0,758.37,12,"(3/2-,5/2-,7/2-)  ","          ",NA
"141GD",141,"GD",0,895.14,8,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,940.52,11,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,989.71,11,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,1100.06,14,"(7/2-)            ","          ",NA
"141GD",141,"GD",0,1131.86,14,"(7/2-)            ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"142CE",142,"CE",0,0,NA,"0+                ","          ",NA
"142CE",142,"CE",0,642,10,"2+                ","          ",NA
"142ND",142,"ND",0,0,NA,"0+                ","          ",NA
"142ND",142,"ND",0,1575.7,4,"2+                ","          ",NA
"142ND",142,"ND",0,2217.2,6,"0+                ","          ",NA
"142ND",142,"ND",0,2384.6,6,"2+                ","          ",NA
"142ND",142,"ND",0,2583.2,5,"1(+)              ","          ",NA
"142ND",142,"ND",0,2845.9,8,"2+                ","          ",NA
"142ND",142,"ND",0,3045.7,10,"(2)+              ","          ",NA
"142ND",142,"ND",0,3128.1,7,"(1,2+)            ","          ",NA
"142ND",142,"ND",0,3358,20,"(2+,1+)           ","          ",NA
"142PM",142,"PM",0,0,NA,"1+                ","          ",NA
"142PM",142,"PM",0,679,10," (2)-             ","          ",NA
"142SM",142,"SM",0,0,NA,"0+                ","          ",NA
"142SM",142,"SM",0,768.11,8,"2+                ","          ",NA
"142SM",142,"SM",0,1451.11,13,"(0+)              ","          ",NA
"142SM",142,"SM",0,1657.9,8,"(2)+              ","          ",NA
"142SM",142,"SM",0,2055.52,13,"2+                ","          ",NA
"142SM",142,"SM",0,2173.52,13,"0+                ","          ",NA
"142SM",142,"SM",0,2353.7,3,"(2+)              ","          ",NA
"142SM",142,"SM",0,2373.9,3,"(2+)              ","          ",NA
"142SM",142,"SM",0,2439.4,10,"(0+)              ","          ",NA
"142SM",142,"SM",0,2522.24,12,"(0+)              ","          ",NA
"142SM",142,"SM",0,3031.8,4,"(0+)              ","          ",NA
"142SM",142,"SM",0,3187.83,22,"(0+)              ","          ",NA
"142SM",142,"SM",0,2372,4,"7-                ","170 NS    ",2
"142SM",142,"SM",0,2420,3,"6+                ","2 NS      ",NA
"142SM",142,"SM",0,2912.1,4,"7-                ","          ",NA
"142SM",142,"SM",0,3113.1,4,"8-                ","          ",NA
"142SM",142,"SM",0,3220,5,"                  ","          ",NA
"142SM",142,"SM",0,3326.4,4,"8+                ","          ",NA
"142SM",142,"SM",0,3386.7,5,"9-                ","          ",NA
"142SM",142,"SM",0,3570.9,4,"                  ","          ",NA
"142SM",142,"SM",0,3713.9,4,"                  ","          ",NA
"142SM",142,"SM",0,3798.8,4,"                  ","          ",NA
"142SM",142,"SM",0,4072.2,4,"(7-)              ","          ",NA
"142SM",142,"SM",0,4210.6,5,"                  ","          ",NA
"142SM",142,"SM",0,4309.2,4,"(7-)              ","          ",NA
"142SM",142,"SM",0,4630.4,4,"                  ","          ",NA
"142EU",142,"EU",0,0,NA,"1+                ","          ",NA
"142EU",142,"EU",0,280.33,7,"1+,2+             ","          ",NA
"142EU",142,"EU",0,284.26,5,"0+,1+,2+          ","          ",NA
"142EU",142,"EU",0,496.45,11,"                  ","          ",NA
"142EU",142,"EU",0,503.23,6,"+                 ","          ",NA
"142EU",142,"EU",0,526.3,7,"+                 ","          ",NA
"142EU",142,"EU",0,544.53,12,"                  ","          ",NA
"142EU",142,"EU",0,550.6,10,"+                 ","          ",NA
"142EU",142,"EU",0,585.84,10,"                  ","          ",NA
"142EU",142,"EU",0,591.23,8,"                  ","          ",NA
"142EU",142,"EU",0,614.52,7,"+                 ","          ",NA
"142EU",142,"EU",0,619.72,10,"                  ","          ",NA
"142EU",142,"EU",0,631.7,10,"                  ","          ",NA
"142EU",142,"EU",0,660.89,8,"                  ","          ",NA
"142EU",142,"EU",0,704.93,10,"                  ","          ",NA
"142EU",142,"EU",0,732.07,7,"                  ","          ",NA
"142EU",142,"EU",0,750.33,8,"                  ","          ",NA
"142EU",142,"EU",0,935.59,8,"                  ","          ",NA
"142EU",142,"EU",0,1000.2,10,"                  ","          ",NA
"142EU",142,"EU",0,1210.23,25,"                  ","          ",NA
"142EU",142,"EU",0,1383.28,12,"                  ","          ",NA
"142EU",142,"EU",0,1412.94,8,"                  ","          ",NA
"142EU",142,"EU",0,1438.33,7,"                  ","          ",NA
"142EU",142,"EU",0,1480.9,10,"                  ","          ",NA
"142EU",142,"EU",0,1485.9,10,"                  ","          ",NA
"142EU",142,"EU",0,1779.01,8,"                  ","          ",NA
"142EU",142,"EU",0,1948.6,3,"                  ","          ",NA
"142EU",142,"EU",0,1956.6,3,"                  ","          ",NA
"142EU",142,"EU",0,2025.59,21,"                  ","          ",NA
"142EU",142,"EU",0,2160.9,10,"                  ","          ",NA
"142GD",142,"GD",0,0,NA,"0+                ","          ",NA
"142GD",142,"GD",0,515.35,8,"2+                ","          ",NA
"142GD",142,"GD",0,980.12,8,"1+,2+             ","          ",NA
"142GD",142,"GD",0,1368.69,10,"(0+)              ","          ",NA
"142GD",142,"GD",0,1445.15,12,"                  ","          ",NA
"142GD",142,"GD",0,1914.65,11,"                  ","          ",NA
"142GD",142,"GD",0,2102.8,3,"                  ","          ",NA
"142GD",142,"GD",0,2279.59,16,"                  ","          ",NA
"142GD",142,"GD",0,2314.4,10,"                  ","          ",NA
"142GD",142,"GD",0,2343.88,15,"(7-)              ","          ",NA
"142TB",142,"TB",0,0,NA,"1+                ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"143ND",143,"ND",0,0,NA,"7/2-              ","          ",NA
"143ND",143,"ND",0,741.98,4,"3/2-              ","          ",NA
"143PM",143,"PM",0,0,NA,"5/2+              ","          ",NA
"143PM",143,"PM",0,272.11,5,"7/2+              ","1.06 NS   ",8
"143PM",143,"PM",0,1056.63,6,"3/2+              ","          ",NA
"143PM",143,"PM",0,1173.19,7,"1/2+              ","          ",NA
"143PM",143,"PM",0,1403.07,7,"3/2+              ","          ",NA
"143PM",143,"PM",0,1515,6,"3/2+,5/2+         ","          ",NA
"143PM",143,"PM",0,1613.92,16,"5/2+,3/2+         ","          ",NA
"143PM",143,"PM",0,1753.46,10,"1/2+              ","          ",NA
"143PM",143,"PM",0,1816.89,8,"                  ","          ",NA
"143PM",143,"PM",0,1854.1,9,"                  ","          ",NA
"143PM",143,"PM",0,2080.83,10,"                  ","          ",NA
"143PM",143,"PM",0,2280.99,11,"(5/2)+            ","          ",NA
"143PM",143,"PM",0,2444.08,11,"                  ","          ",NA
"143PM",143,"PM",0,2464.96,11,"                  ","          ",NA
"143PM",143,"PM",0,2613.53,17,"                  ","          ",NA
"143PM",143,"PM",0,2731.6,6,"                  ","          ",NA
"143PM",143,"PM",0,2905.4,5,"                  ","          ",NA
"143PM",143,"PM",0,962,NA,"11/2-             ","          ",NA
"143SM",143,"SM",0,0,NA,"3/2+              ","          ",NA
"143SM",143,"SM",0,1107.3,2,"5/2+              ","          ",NA
"143SM",143,"SM",0,1310.4,4,"7/2-              ","          ",NA
"143SM",143,"SM",0,1369.1,2,"7/2+              ","          ",NA
"143SM",143,"SM",0,1536.9,2,"(5/2)+            ","          ",NA
"143SM",143,"SM",0,1566.1,2,"(3/2)+            ","          ",NA
"143SM",143,"SM",0,1658.7,5,"                  ","          ",NA
"143SM",143,"SM",0,1715,2,"(3/2)+            ","          ",NA
"143SM",143,"SM",0,1912.7,2,"(3/2)+            ","          ",NA
"143SM",143,"SM",0,2070.3,2,"5/2+,3/2+         ","          ",NA
"143SM",143,"SM",0,2102.5,2,"(7/2+)            ","          ",NA
"143SM",143,"SM",0,2167.3,3,"7/2+              ","          ",NA
"143SM",143,"SM",0,2228,3,"(5/2)+            ","          ",NA
"143SM",143,"SM",0,2270.7,3,"7/2+              ","          ",NA
"143SM",143,"SM",0,2410.7,4,"(3/2+,5/2+)       ","          ",NA
"143SM",143,"SM",0,2558.1,3,"                  ","          ",NA
"143SM",143,"SM",0,2587.5,3,"5/2+,3/2          ","          ",NA
"143SM",143,"SM",0,2685.8,3,"(5/2)+            ","          ",NA
"143SM",143,"SM",0,2842.1,6,"                  ","          ",NA
"143SM",143,"SM",0,2885.9,NA,"(7/2-,9/2+)       ","          ",NA
"143SM",143,"SM",0,3031.2,6,"7/2+              ","          ",NA
"143SM",143,"SM",0,3154,6,"5/2+,3/2+         ","          ",NA
"143SM",143,"SM",0,3324.7,NA,"(7/2-)            ","          ",NA
"143EU",143,"EU",0,258.82,3,"(3/2)+            ","          ",NA
"143EU",143,"EU",0,463.61,5,"(1/2)+            ","          ",NA
"143EU",143,"EU",0,812.9,1,"(1/2,3/2)+        ","          ",NA
"143EU",143,"EU",0,1543,4,"(1/2,3/2)+        ","          ",NA
"143EU",143,"EU",0,1723.6,4,"(1/2,3/2)+        ","          ",NA
"143EU",143,"EU",0,389.53,4,"11/2-             ","50.0 US   ",5
"143EU",143,"EU",0,906.94,6,"9/2+              ","          ",NA
"143EU",143,"EU",0,977.49,4,"(9/2)-            ","          ",NA
"143EU",143,"EU",0,1057.33,6,"11/2+             ","          ",NA
"143EU",143,"EU",0,1057.65,5,"13/2-             ","          ",NA
"143EU",143,"EU",0,1088.3,1,"                  ","          ",NA
"143EU",143,"EU",0,1188.43,5,"11/2-             ","          ",NA
"143EU",143,"EU",0,1214,1,"11/2-             ","          ",NA
"143EU",143,"EU",0,1256.87,6,"11/2+             ","          ",NA
"143EU",143,"EU",0,1331.2,1,"11/2+             ","          ",NA
"143EU",143,"EU",0,1405.6,2,"                  ","          ",NA
"143EU",143,"EU",0,1497.7,2,"                  ","          ",NA
"143EU",143,"EU",0,1565.2,2,"                  ","          ",NA
"143EU",143,"EU",0,1602.61,7,"                  ","          ",NA
"143EU",143,"EU",0,1676.49,8,"                  ","          ",NA
"143EU",143,"EU",0,1754.24,8,"-                 ","          ",NA
"143EU",143,"EU",0,1761.7,2,"                  ","          ",NA
"143EU",143,"EU",0,1893.2,8,"15/2-             ","          ",NA
"143EU",143,"EU",0,1903.6,2,"                  ","          ",NA
"143EU",143,"EU",0,1970.6,3,"                  ","          ",NA
"143EU",143,"EU",0,2018.73,5,"(9/2-)            ","          ",NA
"143EU",143,"EU",0,2065.07,6,"(9/2-)            ","          ",NA
"143EU",143,"EU",0,2092.15,7,"                  ","          ",NA
"143EU",143,"EU",0,2196.71,5,"(11/2-)           ","          ",NA
"143EU",143,"EU",0,2209.3,3,"                  ","          ",NA
"143EU",143,"EU",0,2254.2,1,"                  ","          ",NA
"143EU",143,"EU",0,2275.6,1,"                  ","          ",NA
"143EU",143,"EU",0,2331.9,2,"                  ","          ",NA
"143EU",143,"EU",0,2351.1,1,"                  ","          ",NA
"143EU",143,"EU",0,2417.6,6,"                  ","          ",NA
"143EU",143,"EU",0,2600.7,1,"                  ","          ",NA
"143EU",143,"EU",0,2610.8,5,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"144ND",144,"ND",0,1314.662,NA,"4+                ","          ",NA
"144ND",144,"ND",0,1791.433,NA,"6+                ","  20.8 PS ",21
"144ND",144,"ND",0,2093.33,NA,"5-                ","          ",NA
"144ND",144,"ND",0,2109.964,NA,"4+                ","          ",NA
"144ND",144,"ND",0,2204.79,NA,"4-                ","          ",NA
"144SM",144,"SM",0,0,NA,"0+                ","          ",NA
"144SM",144,"SM",0,1660.1,NA,"2+                ","          ",NA
"144SM",144,"SM",0,2423.3,NA,"2+                ","          ",NA
"144SM",144,"SM",0,2477.8,NA,"0+                ","          ",NA
"144EU",144,"EU",0,0,NA,"1+                ","10.2 S    ",1
"144EU",144,"EU",0,333.3,7,"(2)+              ","          ",NA
"144EU",144,"EU",0,580.4,3,"(4)+              ","          ",NA
"144EU",144,"EU",0,604.4,21,"(1)+              ","          ",NA
"144EU",144,"EU",0,621.5,8,"(1)+              ","          ",NA
"144EU",144,"EU",0,629.5,8,"(2)-              ","          ",NA
"144EU",144,"EU",0,784,12,"(1)+              ","          ",NA
"144EU",144,"EU",0,907.9,11,"                  ","          ",NA
"144EU",144,"EU",0,974.8,10,"                  ","          ",NA
"144EU",144,"EU",0,1074.2,20,"                  ","          ",NA
"144EU",144,"EU",0,1145.6,14,"                  ","          ",NA
"144EU",144,"EU",0,1201.4,10,"                  ","          ",NA
"144EU",144,"EU",0,1293.51,10,"                  ","          ",NA
"144EU",144,"EU",0,1304.01,11,"                  ","          ",NA
"144EU",144,"EU",0,1402.21,22,"                  ","          ",NA
"144EU",144,"EU",0,1559.91,15,"                  ","          ",NA
"144EU",144,"EU",0,1804.71,22,"                  ","          ",NA
"144EU",144,"EU",0,1930.2,3,"                  ","          ",NA
"144EU",144,"EU",0,2362.12,19,"1+                ","          ",NA
"144EU",144,"EU",0,2432.61,9,"1+                ","          ",NA
"144EU",144,"EU",0,2692.72,17,"(1+)              ","          ",NA
"144EU",144,"EU",0,2709.6,4,"(1+)              ","          ",NA
"144EU",144,"EU",0,2804.62,15,"1+                ","          ",NA
"144EU",144,"EU",0,2827.92,24,"(1+)              ","          ",NA
"144GD",144,"GD",0,0,NA,"0+                ","          ",NA
"144GD",144,"GD",0,743.01,22,"2+                ","          ",NA
"144GD",144,"GD",0,1876.41,24,"(2+)              ","          ",NA
"144GD",144,"GD",0,1886.9,4,"(0+)              ","          ",NA
"144GD",144,"GD",0,2226.52,24,"(2+)              ","          ",NA
